Store,Date,Weekly_Sales,Holiday_Flag
12,27-04-2012,1004252.38,0
12,4/5/2012,1073433.69,0
12,11/5/2012,1041995.22,0
12,18-05-2012,1020486.05,0
12,25-05-2012,991514.21,0
12,1/6/2012,981345.2,0
12,8/6/2012,1086231.47,0
12,15-06-2012,1019555.51,0
12,22-06-2012,981386.25,0
12,29-06-2012,943124.74,0
12,6/7/2012,1014898.78,0
12,13-07-2012,960312.75,0
12,20-07-2012,941550.34,0
12,27-07-2012,916967.92,0
12,3/8/2012,958667.23,0
12,10/8/2012,984689.9,0
12,17-08-2012,1005003.12,0
12,24-08-2012,1048101.39,0
12,31-08-2012,1061943.49,0
12,7/9/2012,955146.04,1
12,14-09-2012,885892.37,0
12,21-09-2012,922735.37,0
12,28-09-2012,880415.67,0
12,5/10/2012,979825.92,0
12,12/10/2012,934917.47,0
12,19-10-2012,960945.43,0
12,26-10-2012,974697.6,0
13,5/2/2010,1967220.53,0
13,12/2/2010,2030933.46,1
13,19-02-2010,1970274.64,0
13,26-02-2010,1817850.32,0
13,5/3/2010,1939980.43,0
13,12/3/2010,1840686.94,0
13,19-03-2010,1879794.89,0
13,26-03-2010,1882095.98,0
13,2/4/2010,2142482.14,0
13,9/4/2010,1898321.33,0
13,16-04-2010,1819660.44,0
13,23-04-2010,1909330.77,0
13,30-04-2010,1785823.37,0
13,7/5/2010,2005478.46,0
13,14-05-2010,1890273.44,0
13,21-05-2010,1853657.6,0
13,28-05-2010,1877358.86,0
13,4/6/2010,2022705.22,0
13,11/6/2010,2037880.96,0
13,18-06-2010,2003435.31,0
13,25-06-2010,1970340.25,0
13,2/7/2010,2018314.71,0
13,9/7/2010,1870843.9,0
13,16-07-2010,1932231.05,0
13,23-07-2010,1907351.2,0
13,30-07-2010,1817887.23,0
13,6/8/2010,1969121.45,0
13,13-08-2010,1877592.55,0
13,20-08-2010,1997397.63,0
13,27-08-2010,1908278.27,0
13,3/9/2010,1911852.58,0
13,10/9/2010,1772143.94,1
13,17-09-2010,1790279.74,0
13,24-09-2010,1705655.09,0
13,1/10/2010,1765584.48,0
13,8/10/2010,1871924.07,0
13,15-10-2010,1851431.06,0
13,22-10-2010,1796949.59,0
13,29-10-2010,1887895.07,0
13,5/11/2010,1854967.66,0
13,12/11/2010,1939964.63,0
13,19-11-2010,1925393.91,0
13,26-11-2010,2766400.05,1
13,3/12/2010,2083379.89,0
13,10/12/2010,2461468.35,0
13,17-12-2010,2771646.81,0
13,24-12-2010,3595903.2,0
13,31-12-2010,1675292,1
13,7/1/2011,1744544.39,0
13,14-01-2011,1682316.31,0
13,21-01-2011,1770177.37,0
13,28-01-2011,1633663.12,0
13,4/2/2011,1848186.58,0
13,11/2/2011,1944438.9,1
13,18-02-2011,2003480.59,0
13,25-02-2011,1831933.95,0
13,4/3/2011,1894960.68,0
13,11/3/2011,1852432.58,0
13,18-03-2011,1852443.78,0
13,25-03-2011,1807545.43,0
13,1/4/2011,1864238.64,0
13,8/4/2011,1887465.04,0
13,15-04-2011,1950994.04,0
13,22-04-2011,2124316.34,0
13,29-04-2011,1895583.12,0
13,6/5/2011,1986380.4,0
13,13-05-2011,1958823.56,0
13,20-05-2011,1860923.55,0
13,27-05-2011,1866369.93,0
13,3/6/2011,1935593.87,0
13,10/6/2011,1997816.98,0
13,17-06-2011,2086433.49,0
13,24-06-2011,2009163.08,0
13,1/7/2011,2048035.74,0
13,8/7/2011,2021699.38,0
13,15-07-2011,1956813.31,0
13,22-07-2011,1987089.36,0
13,29-07-2011,1880785.69,0
13,5/8/2011,2076231.8,0
13,12/8/2011,1970341.38,0
13,19-08-2011,2090340.98,0
13,26-08-2011,2035244.54,0
13,2/9/2011,1953628.82,0
13,9/9/2011,1872921.31,1
13,16-09-2011,1923223.82,0
13,23-09-2011,1847430.96,0
13,30-09-2011,1835662.69,0
13,7/10/2011,2067232.56,0
13,14-10-2011,1929659.07,0
13,21-10-2011,1973544.27,0
13,28-10-2011,1948733.81,0
13,4/11/2011,2036317.54,0
13,11/11/2011,2111592.09,0
13,18-11-2011,2016323.51,0
13,25-11-2011,2864170.61,1
13,2/12/2011,2051315.66,0
13,9/12/2011,2462779.06,0
13,16-12-2011,2760346.71,0
13,23-12-2011,3556766.03,0
13,30-12-2011,1969056.91,1
13,6/1/2012,1865752.78,0
13,13-01-2012,1794962.64,0
13,20-01-2012,1811606.21,0
13,27-01-2012,1733983.09,0
13,3/2/2012,1927780.74,0
13,10/2/2012,2069284.57,1
13,17-02-2012,2214477.06,0
13,24-02-2012,1929768.03,0
13,2/3/2012,1969742.76,0
13,9/3/2012,1986445.65,0
13,16-03-2012,2025582.62,0
13,23-03-2012,1904421.74,0
13,30-03-2012,1948982.7,0
13,6/4/2012,2271614.76,0
13,13-04-2012,2057637.86,0
13,20-04-2012,1955689.12,0
13,27-04-2012,1970121.65,0
13,4/5/2012,1995994.51,0
13,11/5/2012,2080764.17,0
13,18-05-2012,2131900.55,0
13,25-05-2012,2043349.41,0
13,1/6/2012,2035431.39,0
13,8/6/2012,2182437.9,0
13,15-06-2012,2152229.11,0
13,22-06-2012,2094373,0
13,29-06-2012,2037663.71,0
13,6/7/2012,2184980.35,0
13,13-07-2012,2002750.99,0
13,20-07-2012,2053089.32,0
13,27-07-2012,1914430.53,0
13,3/8/2012,2044148.23,0
13,10/8/2012,2041019.92,0
13,17-08-2012,2095769.18,0
13,24-08-2012,2059458.25,0
13,31-08-2012,2073855.42,0
13,7/9/2012,2165796.31,1
13,14-09-2012,1919917.03,0
13,21-09-2012,1938379.66,0
13,28-09-2012,1927664.11,0
13,5/10/2012,2041918.74,0
13,12/10/2012,1999079.44,0
13,19-10-2012,2018010.15,0
13,26-10-2012,2035189.66,0
14,5/2/2010,2623469.95,0
14,12/2/2010,1704218.84,1
14,19-02-2010,2204556.7,0
14,26-02-2010,2095591.63,0
14,5/3/2010,2237544.75,0
14,12/3/2010,2156035.06,0
14,19-03-2010,2066219.3,0
14,26-03-2010,2050396.27,0
14,2/4/2010,2495630.51,0
14,9/4/2010,2258781.28,0
14,16-04-2010,2121788.61,0
14,23-04-2010,2138144.91,0
14,30-04-2010,2082355.12,0
14,7/5/2010,2370116.52,0
14,14-05-2010,2129771.13,0
14,21-05-2010,2108187.1,0
14,28-05-2010,2227152.16,0
14,4/6/2010,2363601.47,0
14,11/6/2010,2249570.04,0
14,18-06-2010,2248645.59,0
14,25-06-2010,2246179.91,0
14,2/7/2010,2334788.42,0
14,9/7/2010,2236209.13,0
14,16-07-2010,2130287.27,0
14,23-07-2010,2044155.39,0
14,30-07-2010,2054843.28,0
14,6/8/2010,2219813.5,0
14,13-08-2010,2052984.81,0
14,20-08-2010,2057138.31,0
14,27-08-2010,2020332.07,0
14,3/9/2010,2182563.66,0
14,10/9/2010,2191767.76,1
14,17-09-2010,1953539.85,0
14,24-09-2010,1879891.13,0
14,1/10/2010,1855703.66,0
14,8/10/2010,2091663.2,0
14,15-10-2010,1932162.63,0
14,22-10-2010,1936621.09,0
14,29-10-2010,1984768.34,0
14,5/11/2010,2078417.47,0
14,12/11/2010,2092189.06,0
14,19-11-2010,1968462.58,0
14,26-11-2010,2921709.71,1
14,3/12/2010,2258489.63,0
14,10/12/2010,2600519.26,0
14,17-12-2010,2762861.41,0
14,24-12-2010,3818686.45,0
14,31-12-2010,1623716.46,1
14,7/1/2011,1864746.1,0
14,14-01-2011,1699095.9,0
14,21-01-2011,1743188.87,0
14,28-01-2011,1613718.38,0
14,4/2/2011,1995891.87,0
14,11/2/2011,1980405.03,1
14,18-02-2011,2019031.67,0
14,25-02-2011,1875708.88,0
14,4/3/2011,2041215.61,0
14,11/3/2011,1931104.67,0
14,18-03-2011,1932491.42,0
14,25-03-2011,1879451.23,0
14,1/4/2011,1869110.55,0
14,8/4/2011,2037798.88,0
14,15-04-2011,1974960.86,0
14,22-04-2011,2256461.39,0
14,29-04-2011,1930617.64,0
14,6/5/2011,2095599.93,0
14,13-05-2011,2004330.3,0
14,20-05-2011,1959967.8,0
14,27-05-2011,2080694.24,0
14,3/6/2011,2079899.47,0
14,10/6/2011,2132446,0
14,17-06-2011,2082083.34,0
14,24-06-2011,2069523.52,0
14,1/7/2011,2074668.19,0
14,8/7/2011,2063401.06,0
14,15-07-2011,1953544.76,0
14,22-07-2011,1882070.88,0
14,29-07-2011,1871021.01,0
14,5/8/2011,2066020.69,0
14,12/8/2011,1928773.82,0
14,19-08-2011,1896873.99,0
14,26-08-2011,2273470.62,0
14,2/9/2011,1750891.47,0
14,9/9/2011,2202742.9,1
14,16-09-2011,1864637.89,0
14,23-09-2011,1871555.64,0
14,30-09-2011,1809989.29,0
14,7/10/2011,2078796.76,0
14,14-10-2011,1890870.75,0
14,21-10-2011,2009004.59,0
14,28-10-2011,2056846.12,0
14,4/11/2011,2174056.71,0
14,11/11/2011,2081534.65,0
14,18-11-2011,1969360.72,0
14,25-11-2011,2685351.81,1
14,2/12/2011,2143080.57,0
14,9/12/2011,2470581.29,0
14,16-12-2011,2594363.09,0
14,23-12-2011,3369068.99,0
14,30-12-2011,1914148.89,1
14,6/1/2012,1859144.96,0
14,13-01-2012,1696248.27,0
14,20-01-2012,1789113.32,0
14,27-01-2012,1595362.27,0
14,3/2/2012,1877410.36,0
14,10/2/2012,2077256.24,1
14,17-02-2012,2020550.99,0
14,24-02-2012,1875040.16,0
14,2/3/2012,1926004.99,0
14,9/3/2012,2020839.31,0
14,16-03-2012,1941040.5,0
14,23-03-2012,1893447.71,0
14,30-03-2012,1905033.01,0
14,6/4/2012,2376022.26,0
14,13-04-2012,1912909.69,0
14,20-04-2012,1875686.44,0
14,27-04-2012,1784029.95,0
14,4/5/2012,1949354.29,0
14,11/5/2012,1987531.05,0
14,18-05-2012,1932233.17,0
14,25-05-2012,2030869.61,0
14,1/6/2012,2049485.49,0
14,8/6/2012,2099615.88,0
14,15-06-2012,1905733.68,0
14,22-06-2012,1660228.88,0
14,29-06-2012,1591835.02,0
14,6/7/2012,1862128.95,0
14,13-07-2012,1544422.35,0
14,20-07-2012,1553250.16,0
14,27-07-2012,1479514.66,0
14,3/8/2012,1656886.46,0
14,10/8/2012,1648570.03,0
14,17-08-2012,1660433.3,0
14,24-08-2012,1621841.33,0
14,31-08-2012,1613342.19,0
14,7/9/2012,1904512.34,1
14,14-09-2012,1554794.22,0
14,21-09-2012,1565352.46,0
14,28-09-2012,1522512.2,0
14,5/10/2012,1687592.16,0
14,12/10/2012,1639585.61,0
14,19-10-2012,1590274.72,0
14,26-10-2012,1704357.62,0
15,5/2/2010,652122.44,0
15,12/2/2010,682447.1,1
15,19-02-2010,660838.75,0
15,26-02-2010,564883.2,0
15,5/3/2010,605325.43,0
15,12/3/2010,604173.59,0
15,19-03-2010,593710.67,0
15,26-03-2010,592111.49,0
15,2/4/2010,718470.71,0
15,9/4/2010,634605.77,0
15,16-04-2010,641208.65,0
15,23-04-2010,643097.6,0
15,30-04-2010,570791.11,0
15,7/5/2010,661348.88,0
15,14-05-2010,594385.2,0
15,21-05-2010,616598.1,0
15,28-05-2010,744772.88,0
15,4/6/2010,693192.5,0
15,11/6/2010,619337.29,0
15,18-06-2010,652329.53,0
15,25-06-2010,672194.03,0
15,2/7/2010,709337.11,0
15,9/7/2010,691497.62,0
15,16-07-2010,633203.69,0
15,23-07-2010,598553.43,0
15,30-07-2010,619224.06,0
15,6/8/2010,639651.24,0
15,13-08-2010,622437.08,0
15,20-08-2010,637090.44,0
15,27-08-2010,649791.15,0
15,3/9/2010,638647.21,0
15,10/9/2010,641965.2,1
15,17-09-2010,583210.87,0
15,24-09-2010,548542.47,0
15,1/10/2010,566945.95,0
15,8/10/2010,591603.79,0
15,15-10-2010,577011.26,0
15,22-10-2010,600395.73,0
15,29-10-2010,598301.5,0
15,5/11/2010,612987.64,0
15,12/11/2010,619639.74,0
15,19-11-2010,608200.81,0
15,26-11-2010,1120018.92,1
15,3/12/2010,754134.95,0
15,10/12/2010,847294.04,0
15,17-12-2010,983825.15,0
15,24-12-2010,1368318.17,0
15,31-12-2010,543754.17,1
15,7/1/2011,509640.77,0
15,14-01-2011,479424.2,0
15,21-01-2011,487311.03,0
15,28-01-2011,481119.6,0
15,4/2/2011,556550.85,0
15,11/2/2011,582864.35,1
15,18-02-2011,649993.5,0
15,25-02-2011,547564.09,0
15,4/3/2011,573374.49,0
15,11/3/2011,537035.28,0
15,18-03-2011,551553.99,0
15,25-03-2011,527389.28,0
15,1/4/2011,542556.05,0
15,8/4/2011,587370.81,0
15,15-04-2011,607691.36,0
15,22-04-2011,655318.26,0
15,29-04-2011,560764.41,0
15,6/5/2011,630522.67,0
15,13-05-2011,630482.91,0
15,20-05-2011,593941.9,0
15,27-05-2011,636193.24,0
15,3/6/2011,695396.19,0
15,10/6/2011,642679.81,0
15,17-06-2011,639928.85,0
15,24-06-2011,656594.95,0
15,1/7/2011,674669.16,0
15,8/7/2011,635118.48,0
15,15-07-2011,624114.56,0
15,22-07-2011,607475.44,0
15,29-07-2011,577511.02,0
15,5/8/2011,607961.21,0
15,12/8/2011,590836.37,0
15,19-08-2011,599488.98,0
15,26-08-2011,605413.17,0
15,2/9/2011,649159.68,0
15,9/9/2011,607593.51,1
15,16-09-2011,545052.34,0
15,23-09-2011,545570.86,0
15,30-09-2011,521297.31,0
15,7/10/2011,579068.88,0
15,14-10-2011,537300.94,0
15,21-10-2011,603318.89,0
15,28-10-2011,589842.69,0
15,4/11/2011,615121.78,0
15,11/11/2011,618949.82,0
15,18-11-2011,597856.51,0
15,25-11-2011,1066478.1,1
15,2/12/2011,699028.66,0
15,9/12/2011,764565.55,0
15,16-12-2011,870415.49,0
15,23-12-2011,1182691.87,0
15,30-12-2011,603460.79,1
15,6/1/2012,516087.65,0
15,13-01-2012,454183.42,0
15,20-01-2012,492721.85,0
15,27-01-2012,466045.63,0
15,3/2/2012,523831.64,0
15,10/2/2012,628218.22,1
15,17-02-2012,598502.83,0
15,24-02-2012,561137.06,0
15,2/3/2012,541292.64,0
15,9/3/2012,545120.67,0
15,16-03-2012,570611.23,0
15,23-03-2012,565481.88,0
15,30-03-2012,557547.25,0
15,6/4/2012,659950.36,0
15,13-04-2012,558585.13,0
15,20-04-2012,534780.57,0
15,27-04-2012,527402.62,0
15,4/5/2012,577868.38,0
15,11/5/2012,579539.95,0
15,18-05-2012,600050.98,0
15,25-05-2012,693780.42,0
15,1/6/2012,663971.26,0
15,8/6/2012,611390.67,0
15,15-06-2012,636737.65,0
15,22-06-2012,687085.6,0
15,29-06-2012,624099.48,0
15,6/7/2012,678024.75,0
15,13-07-2012,591335.5,0
15,20-07-2012,592369.22,0
15,27-07-2012,571190.83,0
15,3/8/2012,590739.62,0
15,10/8/2012,590453.63,0
15,17-08-2012,579738.2,0
15,24-08-2012,606210.77,0
15,31-08-2012,610185.32,0
15,7/9/2012,587259.82,1
15,14-09-2012,527509.76,0
15,21-09-2012,533161.64,0
15,28-09-2012,553901.97,0
15,5/10/2012,573498.64,0
15,12/10/2012,551799.63,0
15,19-10-2012,555652.77,0
15,26-10-2012,558473.6,0
16,5/2/2010,477409.3,0
16,12/2/2010,472044.28,1
16,19-02-2010,469868.7,0
16,26-02-2010,443242.17,0
16,5/3/2010,444181.85,0
16,12/3/2010,445393.74,0
16,19-03-2010,504307.35,0
16,26-03-2010,483177.2,0
16,2/4/2010,490503.69,0
16,9/4/2010,424083.99,0
16,16-04-2010,436312.41,0
16,23-04-2010,370230.94,0
16,30-04-2010,383550.93,0
16,7/5/2010,403217.22,0
16,14-05-2010,401770.9,0
16,21-05-2010,435300.51,0
16,28-05-2010,479430,0
16,4/6/2010,516295.81,0
16,11/6/2010,535587.31,0
16,18-06-2010,540149.85,0
16,25-06-2010,546554.96,0
16,2/7/2010,610641.42,0
16,9/7/2010,614253.33,0
16,16-07-2010,586583.69,0
16,23-07-2010,588344.18,0
16,30-07-2010,562633.67,0
16,6/8/2010,586936.45,0
16,13-08-2010,543757.97,0
16,20-08-2010,521516.96,0
16,27-08-2010,581010.52,0
16,3/9/2010,542087.89,0
16,10/9/2010,537518.57,1
16,17-09-2010,522049.52,0
16,24-09-2010,511330.32,0
16,1/10/2010,463977.54,0
16,8/10/2010,442894.2,0
16,15-10-2010,452169.28,0
16,22-10-2010,541216.92,0
16,29-10-2010,495022.51,0
16,5/11/2010,446905.02,0
16,12/11/2010,453632.76,0
16,19-11-2010,458634.68,0
16,26-11-2010,651837.77,1
16,3/12/2010,512260.59,0
16,10/12/2010,570103.64,0
16,17-12-2010,648652.01,0
16,24-12-2010,1004730.69,0
16,31-12-2010,575317.38,1
16,7/1/2011,573545.96,0
16,14-01-2011,470365.59,0
16,21-01-2011,462888.13,0
16,28-01-2011,448391.99,0
16,4/2/2011,479263.15,0
16,11/2/2011,466806.89,1
16,18-02-2011,491179.79,0
16,25-02-2011,475201.64,0
16,4/3/2011,484829.07,0
16,11/3/2011,457504.35,0
16,18-03-2011,497373.49,0
16,25-03-2011,465279.68,0
16,1/4/2011,459756.11,0
16,8/4/2011,439276.5,0
16,15-04-2011,427855.24,0
16,22-04-2011,368600,0
16,29-04-2011,378100.31,0
16,6/5/2011,423805.22,0
16,13-05-2011,410406.95,0
16,20-05-2011,435397.19,0
16,27-05-2011,444718.68,0
16,3/6/2011,531080.31,0
16,10/6/2011,600952.06,0
16,17-06-2011,581546.23,0
16,24-06-2011,569105.03,0
16,1/7/2011,608737.56,0
16,8/7/2011,634634.66,0
16,15-07-2011,586841.77,0
16,22-07-2011,581758.22,0
16,29-07-2011,582381.95,0
16,5/8/2011,592981.33,0
16,12/8/2011,563884.47,0
16,19-08-2011,554630.42,0
16,26-08-2011,557312.01,0
16,2/9/2011,580805.33,0
16,9/9/2011,574622.56,1
16,16-09-2011,539081.09,0
16,23-09-2011,504856.97,0
16,30-09-2011,450075.31,0
16,7/10/2011,482926.93,0
16,14-10-2011,498241.06,0
16,21-10-2011,560104.16,0
16,28-10-2011,505918.21,0
16,4/11/2011,511059.95,0
16,11/11/2011,513181.31,0
16,18-11-2011,480353.64,0
16,25-11-2011,712422.4,1
16,2/12/2011,530492.84,0
16,9/12/2011,574798.86,0
16,16-12-2011,679481.9,0
16,23-12-2011,950691.96,0
16,30-12-2011,665861.06,1
16,6/1/2012,564538.07,0
16,13-01-2012,508520.09,0
16,20-01-2012,474389.75,0
16,27-01-2012,453979.19,0
16,3/2/2012,475905.1,0
16,10/2/2012,473766.97,1
16,17-02-2012,494069.49,0
16,24-02-2012,495720.3,0
16,2/3/2012,464189.09,0
16,9/3/2012,495951.66,0
16,16-03-2012,520850.71,0
16,23-03-2012,493503.89,0
16,30-03-2012,485095.41,0
16,6/4/2012,502662.07,0
16,13-04-2012,450756.71,0
16,20-04-2012,436221.26,0
16,27-04-2012,398445.15,0
16,4/5/2012,426959.62,0
16,11/5/2012,479855,0
16,18-05-2012,493506.47,0
16,25-05-2012,518045.09,0
16,1/6/2012,532311.93,0
16,8/6/2012,603618.89,0
16,15-06-2012,570045.79,0
16,22-06-2012,581745.72,0
16,29-06-2012,570162.28,0
16,6/7/2012,641763.53,0
16,13-07-2012,569005.06,0
16,20-07-2012,565297.54,0
16,27-07-2012,539337.87,0
16,3/8/2012,584000.71,0
16,10/8/2012,554036.84,0
16,17-08-2012,521896.6,0
16,24-08-2012,551152.15,0
16,31-08-2012,551837.31,0
16,7/9/2012,537138.58,1
16,14-09-2012,526525.16,0
16,21-09-2012,509942.56,0
16,28-09-2012,469607.73,0
16,5/10/2012,471281.68,0
16,12/10/2012,491817.19,0
16,19-10-2012,577198.97,0
16,26-10-2012,475770.14,0
17,5/2/2010,789036.02,0
17,12/2/2010,841951.91,1
17,19-02-2010,800714,0
17,26-02-2010,749549.55,0
17,5/3/2010,783300.05,0
17,12/3/2010,763961.82,0
17,19-03-2010,752034.52,0
17,26-03-2010,793097.64,0
17,2/4/2010,848521.17,0
17,9/4/2010,770228.02,0
17,16-04-2010,757738.76,0
17,23-04-2010,977790.83,0
17,30-04-2010,807798.73,0
17,7/5/2010,843848.65,0
17,14-05-2010,813756.09,0
17,21-05-2010,826626.5,0
17,28-05-2010,872817.62,0
17,4/6/2010,876902.87,0
17,11/6/2010,845252.21,0
17,18-06-2010,877996.27,0
17,25-06-2010,893995.44,0
17,2/7/2010,958875.37,0
17,9/7/2010,836915.92,0
17,16-07-2010,876591.41,0
17,23-07-2010,893504.87,0
17,30-07-2010,833517.19,0
17,6/8/2010,795301.17,0
17,13-08-2010,759995.18,0
17,20-08-2010,783929.7,0
17,27-08-2010,802583.89,0
17,3/9/2010,834373.73,0
17,10/9/2010,1200888.28,1
17,17-09-2010,871264.25,0
17,24-09-2010,852876.29,0
17,1/10/2010,829207.27,0
17,8/10/2010,827738.06,0
17,15-10-2010,838297.32,0
17,22-10-2010,815093.76,0
17,29-10-2010,861941.25,0
17,5/11/2010,818434.49,0
17,12/11/2010,855459.96,0
17,19-11-2010,782252.57,0
17,26-11-2010,1005448.76,1
17,3/12/2010,926573.81,0
17,10/12/2010,962475.55,0
17,17-12-2010,1049372.38,0
17,24-12-2010,1309226.79,0
17,31-12-2010,635862.55,1
17,7/1/2011,1083071.14,0
17,14-01-2011,758510.36,0
17,21-01-2011,755804.37,0
17,28-01-2011,736335.69,0
17,4/2/2011,816603.05,0
17,11/2/2011,813211.46,1
17,18-02-2011,860962.91,0
17,25-02-2011,767256.53,0
17,4/3/2011,816138.33,0
17,11/3/2011,779602.36,0
17,18-03-2011,778436.81,0
17,25-03-2011,781267.76,0
17,1/4/2011,795859.23,0
17,8/4/2011,811855.72,0
17,15-04-2011,825283.43,0
17,22-04-2011,1060770.11,0
17,29-04-2011,806979.15,0
17,6/5/2011,882132.28,0
17,13-05-2011,870625.49,0
17,20-05-2011,844443.35,0
17,27-05-2011,892056.64,0
17,3/6/2011,895020.48,0
17,10/6/2011,881190.46,0
17,17-06-2011,894686.67,0
17,24-06-2011,920719.98,0
17,1/7/2011,940554.34,0
17,8/7/2011,915064.22,0
17,15-07-2011,902727.76,0
17,22-07-2011,899044.34,0
17,29-07-2011,861894.77,0
17,5/8/2011,866184.92,0
17,12/8/2011,800819.79,0
17,19-08-2011,797523.04,0
17,26-08-2011,837390.79,0
17,2/9/2011,847380.07,0
17,9/9/2011,1161900.18,1
17,16-09-2011,1051116.95,0
17,23-09-2011,895535.31,0
17,30-09-2011,868191.05,0
17,7/10/2011,918006.9,0
17,14-10-2011,884042.63,0
17,21-10-2011,877380.22,0
17,28-10-2011,936508.43,0
17,4/11/2011,927657.63,0
17,11/11/2011,914759.2,0
17,18-11-2011,877724.31,0
17,25-11-2011,1225700.28,1
17,2/12/2011,945267.68,0
17,9/12/2011,976522.93,0
17,16-12-2011,1067754.06,0
17,23-12-2011,1289156.9,0
17,30-12-2011,777207.3,1
17,6/1/2012,1198104.22,0
17,13-01-2012,873576.96,0
17,20-01-2012,809272.65,0
17,27-01-2012,769522.33,0
17,3/2/2012,864852.85,0
17,10/2/2012,880165.7,1
17,17-02-2012,927084.65,0
17,24-02-2012,843864.43,0
17,2/3/2012,856178.47,0
17,9/3/2012,860224.98,0
17,16-03-2012,853136.46,0
17,23-03-2012,851762.28,0
17,30-03-2012,872469.03,0
17,6/4/2012,986922.62,0
17,13-04-2012,877055.32,0
17,20-04-2012,1119979.98,0
17,27-04-2012,925916.65,0
17,4/5/2012,930121.14,0
17,11/5/2012,944100.3,0
17,18-05-2012,968816.33,0
17,25-05-2012,984881.59,0
17,1/6/2012,938914.28,0
17,8/6/2012,987990.24,0
17,15-06-2012,964169.67,0
17,22-06-2012,981210.57,0
17,29-06-2012,982322.24,0
17,6/7/2012,1046782.52,0
17,13-07-2012,960746.04,0
17,20-07-2012,944698.7,0
17,27-07-2012,907493.24,0
17,3/8/2012,877813.33,0
17,10/8/2012,849074.04,0
17,17-08-2012,844928.17,0
17,24-08-2012,924299.78,0
17,31-08-2012,865924.2,0
17,7/9/2012,1255633.29,1
17,14-09-2012,1071040.22,0
17,21-09-2012,938303.28,0
17,28-09-2012,972716.24,0
17,5/10/2012,952609.17,0
17,12/10/2012,919878.34,0
17,19-10-2012,957356.84,0
17,26-10-2012,943465.29,0
18,5/2/2010,1205307.5,0
18,12/2/2010,1187880.7,1
18,19-02-2010,1150663.42,0
18,26-02-2010,1068157.45,0
18,5/3/2010,1179738.5,0
18,12/3/2010,1138800.32,0
18,19-03-2010,1087507.47,0
18,26-03-2010,1092704.09,0
18,2/4/2010,1254107.84,0
18,9/4/2010,1174447.55,0
18,16-04-2010,1135577.62,0
18,23-04-2010,1132433.55,0
18,30-04-2010,1060446.16,0
18,7/5/2010,1222255.47,0
18,14-05-2010,1092616.49,0
18,21-05-2010,1101621.36,0
18,28-05-2010,1256282.79,0
18,4/6/2010,1271311.76,0
18,11/6/2010,1173521.82,0
18,18-06-2010,1183225.92,0
18,25-06-2010,1220983.17,0
18,2/7/2010,1257928.35,0
18,9/7/2010,1171391.41,0
18,16-07-2010,1115514.61,0
18,23-07-2010,1032908.23,0
18,30-07-2010,1078557.62,0
18,6/8/2010,1166117.85,0
18,13-08-2010,1084722.78,0
18,20-08-2010,1141860.67,0
18,27-08-2010,1214302.76,0
18,3/9/2010,1187359.77,0
18,10/9/2010,1011201.12,1
18,17-09-2010,997998.21,0
18,24-09-2010,950862.92,0
18,1/10/2010,948977.5,0
18,8/10/2010,1107432.71,0
18,15-10-2010,1029618.1,0
18,22-10-2010,1052120.43,0
18,29-10-2010,1038576.54,0
18,5/11/2010,1089530.94,0
18,12/11/2010,1081322.12,0
18,19-11-2010,1045722.37,0
18,26-11-2010,1653759.36,1
18,3/12/2010,1211026.13,0
18,10/12/2010,1416168.98,0
18,17-12-2010,1588430.71,0
18,24-12-2010,2027507.15,0
18,31-12-2010,887907.01,1
18,7/1/2011,933960.3,0
18,14-01-2011,777175.28,0
18,21-01-2011,891148.55,0
18,28-01-2011,849540.85,0
18,4/2/2011,1055841.24,0
18,11/2/2011,1122053.58,1
18,18-02-2011,1095058.57,0
18,25-02-2011,1005983.31,0
18,4/3/2011,1063310.62,0
18,11/3/2011,1002714.25,0
18,18-03-2011,945889.59,0
18,25-03-2011,944523.3,0
18,1/4/2011,938083.17,0
18,8/4/2011,1018541.3,0
18,15-04-2011,988157.72,0
18,22-04-2011,1105860.06,0
18,29-04-2011,974114.39,0
18,6/5/2011,1065427.37,0
18,13-05-2011,993172.98,0
18,20-05-2011,994610.43,0
18,27-05-2011,1065214.14,0
18,3/6/2011,1178039,0
18,10/6/2011,1044079.2,0
18,17-06-2011,1045859.39,0
18,24-06-2011,1056478.65,0
18,1/7/2011,1087051.26,0
18,8/7/2011,1048802.62,0
18,15-07-2011,974916.13,0
18,22-07-2011,991262.46,0
18,29-07-2011,954148.64,0
18,5/8/2011,1002806.39,0
18,12/8/2011,928470.83,0
18,19-08-2011,932679.79,0
18,26-08-2011,1147906.46,0
18,2/9/2011,540922.94,0
18,9/9/2011,951549.61,1
18,16-09-2011,845715.37,0
18,23-09-2011,853073.17,0
18,30-09-2011,847348.08,0
18,7/10/2011,1019741.1,0
18,14-10-2011,953533.95,0
18,21-10-2011,1048212.62,0
18,28-10-2011,1106642.63,0
18,4/11/2011,1100625.06,0
18,11/11/2011,1079931.63,0
18,18-11-2011,1056992.18,0
18,25-11-2011,1624170.99,1
18,2/12/2011,1188047.61,0
18,9/12/2011,1368471.23,0
18,16-12-2011,1516924.23,0
18,23-12-2011,1882393.4,0
18,30-12-2011,1010562.49,1
18,6/1/2012,977286.07,0
18,13-01-2012,890130.25,0
18,20-01-2012,937522.77,0
18,27-01-2012,825584.22,0
18,3/2/2012,1049772.04,0
18,10/2/2012,1161615.51,1
18,17-02-2012,1115985.81,0
