Date,Temperature,Fuel_Price,CPI,Unemployment
31-08-2012,83.58,3.638,221.9415576,6.565
7/9/2012,88.4,3.73,222.0747635,6.565
14-09-2012,76.1,3.717,222.2174395,6.565
21-09-2012,71.54,3.721,222.4169362,6.565
28-09-2012,80.38,3.666,222.6164329,6.565
5/10/2012,70.28,3.617,222.8159296,6.17
12/10/2012,61.53,3.601,223.0154263,6.17
19-10-2012,68.52,3.594,223.0598077,6.17
26-10-2012,70.5,3.506,223.0783366,6.17
5/2/2010,24.36,2.788,135.3524608,8.283
12/2/2010,28.14,2.771,135.4113076,8.283
19-02-2010,31.96,2.747,135.4657781,8.283
26-02-2010,35.98,2.753,135.5195191,8.283
5/3/2010,36.82,2.766,135.5732602,8.283
12/3/2010,43.43,2.805,135.6270013,8.283
19-03-2010,46.03,2.834,135.6682247,8.283
26-03-2010,48.56,2.831,135.7073618,8.283
2/4/2010,44.96,2.826,135.7464988,8.348
9/4/2010,57.06,2.849,135.7856359,8.348
16-04-2010,51.14,2.885,135.82725,8.348
23-04-2010,51.04,2.895,135.8721667,8.348
30-04-2010,50.96,2.935,135.9170833,8.348
7/5/2010,63.81,2.981,135.962,8.348
14-05-2010,50.99,2.983,136.010394,8.348
21-05-2010,59.99,2.961,136.0796521,8.348
28-05-2010,65.64,2.906,136.1489101,8.348
4/6/2010,69.49,2.857,136.2181682,8.348
11/6/2010,65.01,2.83,136.2874263,8.348
18-06-2010,67.13,2.805,136.3243393,8.348
25-06-2010,74.37,2.81,136.3483143,8.348
2/7/2010,72.88,2.815,136.3722893,8.433
9/7/2010,79.22,2.806,136.3962643,8.433
16-07-2010,76.3,2.796,136.4179827,8.433
23-07-2010,76.91,2.784,136.4366924,8.433
30-07-2010,76.35,2.792,136.4554021,8.433
6/8/2010,74.37,2.792,136.4741118,8.433
13-08-2010,74.75,2.81,136.4928214,8.433
20-08-2010,73.21,2.796,136.5249182,8.433
27-08-2010,68.99,2.77,136.557015,8.433
3/9/2010,75.85,2.735,136.5891118,8.433
10/9/2010,68.6,2.717,136.6212085,8.433
17-09-2010,62.49,2.716,136.6338071,8.433
24-09-2010,65.14,2.718,136.6317821,8.433
1/10/2010,69.31,2.717,136.6297571,8.572
8/10/2010,56.32,2.776,136.6277321,8.572
15-10-2010,55.23,2.878,136.6401935,8.572
22-10-2010,50.24,2.919,136.688871,8.572
29-10-2010,57.73,2.938,136.7375484,8.572
5/11/2010,44.34,2.938,136.7862258,8.572
12/11/2010,44.42,2.961,136.8349032,8.572
19-11-2010,48.62,3.03,136.7715714,8.572
26-11-2010,44.61,3.07,136.6895714,8.572
3/12/2010,39.42,3.065,136.6075714,8.572
10/12/2010,28.43,3.132,136.5255714,8.572
17-12-2010,30.46,3.139,136.5292811,8.572
24-12-2010,29.76,3.15,136.597273,8.572
31-12-2010,28.49,3.177,136.665265,8.572
7/1/2011,32.56,3.193,136.7332569,8.458
14-01-2011,24.76,3.215,136.803477,8.458
21-01-2011,26.8,3.232,136.8870657,8.458
28-01-2011,20.61,3.243,136.9706544,8.458
4/2/2011,26.39,3.24,137.0542431,8.458
11/2/2011,28.89,3.255,137.1378318,8.458
18-02-2011,35.34,3.263,137.2511849,8.458
25-02-2011,30.23,3.281,137.3764439,8.458
4/3/2011,33.52,3.437,137.5017028,8.458
11/3/2011,41.42,3.6,137.6269617,8.458
18-03-2011,43.38,3.634,137.7398929,8.458
25-03-2011,38.77,3.624,137.8478929,8.458
1/4/2011,36.04,3.638,137.9558929,8.252
8/4/2011,44.42,3.72,138.0638929,8.252
15-04-2011,48.88,3.823,138.1646952,8.252
22-04-2011,47.76,3.919,138.2475036,8.252
29-04-2011,57.2,3.988,138.3303119,8.252
6/5/2011,53.63,4.078,138.4131202,8.252
13-05-2011,57.71,4.095,138.4959286,8.252
20-05-2011,58.56,4.101,138.587106,8.252
27-05-2011,62.59,4.034,138.6782834,8.252
3/6/2011,70.09,3.973,138.7694608,8.252
10/6/2011,69.53,3.924,138.8606382,8.252
17-06-2011,63.97,3.873,139.0028333,8.252
24-06-2011,68.53,3.851,139.1832917,8.252
1/7/2011,70.8,3.815,139.36375,8.023
8/7/2011,74.22,3.784,139.5442083,8.023
15-07-2011,75.2,3.827,139.7006325,8.023
22-07-2011,77.79,3.882,139.7969712,8.023
29-07-2011,75.32,3.898,139.8933099,8.023
5/8/2011,75.33,3.903,139.9896486,8.023
12/8/2011,74.69,3.88,140.0859873,8.023
19-08-2011,71.3,3.82,140.1289205,8.023
26-08-2011,72.22,3.796,140.1629528,8.023
2/9/2011,69.16,3.784,140.196985,8.023
9/9/2011,69.14,3.809,140.2310173,8.023
16-09-2011,68.08,3.809,140.2735,8.023
23-09-2011,62.36,3.758,140.32725,8.023
30-09-2011,69.78,3.684,140.381,8.023
7/10/2011,56.44,3.633,140.43475,7.706
14-10-2011,62.63,3.583,140.4784194,7.706
21-10-2011,59.3,3.618,140.4616048,7.706
28-10-2011,49.31,3.604,140.4447903,7.706
4/11/2011,42.81,3.586,140.4279758,7.706
11/11/2011,47.8,3.57,140.4111613,7.706
18-11-2011,50.62,3.571,140.4127857,7.706
25-11-2011,46.28,3.536,140.4217857,7.706
2/12/2011,49.11,3.501,140.4307857,7.706
9/12/2011,45.35,3.47,140.4397857,7.706
16-12-2011,39.11,3.445,140.4700795,7.706
23-12-2011,39.83,3.413,140.528765,7.706
30-12-2011,36.28,3.402,140.5874505,7.706
6/1/2012,34.61,3.439,140.6461359,7.503
13-01-2012,39,3.523,140.7048214,7.503
20-01-2012,29.16,3.542,140.8086118,7.503
27-01-2012,35.68,3.568,140.9124021,7.503
3/2/2012,40.58,3.633,141.0161924,7.503
10/2/2012,35.68,3.655,141.1199827,7.503
17-02-2012,36.25,3.703,141.2140357,7.503
24-02-2012,39,3.751,141.3007857,7.503
2/3/2012,37.47,3.827,141.3875357,7.503
9/3/2012,41.72,3.876,141.4742857,7.503
16-03-2012,46.06,3.867,141.55478,7.503
23-03-2012,54.68,3.889,141.6269332,7.503
30-03-2012,46.4,3.921,141.6990864,7.503
6/4/2012,46.38,3.957,141.7712396,7.671
13-04-2012,49.89,4.025,141.8433929,7.671
20-04-2012,58.81,4.046,141.9015262,7.671
27-04-2012,51.42,4.023,141.9596595,7.671
4/5/2012,50.75,3.991,142.0177929,7.671
11/5/2012,56.72,3.947,142.0759262,7.671
18-05-2012,61.9,3.899,142.0970115,7.671
25-05-2012,62.39,3.85,142.1032776,7.671
1/6/2012,70.01,3.798,142.1095438,7.671
8/6/2012,61.71,3.746,142.1158099,7.671
15-06-2012,66.56,3.683,142.1292548,7.671
22-06-2012,70.61,3.629,142.1606464,7.671
29-06-2012,70.99,3.577,142.1920381,7.671
6/7/2012,77.41,3.538,142.2234298,7.753
13-07-2012,75.81,3.561,142.2548214,7.753
20-07-2012,76.57,3.61,142.2337569,7.753
27-07-2012,73.52,3.701,142.2126924,7.753
3/8/2012,72.99,3.698,142.1916279,7.753
10/8/2012,76.74,3.772,142.1705634,7.753
17-08-2012,74.92,3.84,142.2157385,7.753
24-08-2012,70.42,3.874,142.3105933,7.753
31-08-2012,71.93,3.884,142.4054482,7.753
7/9/2012,73.3,3.921,142.500303,7.753
14-09-2012,66.42,3.988,142.5938833,7.753
21-09-2012,63.38,4.056,142.6798167,7.753
28-09-2012,62.17,4.018,142.76575,7.753
5/10/2012,62.09,4.027,142.8516833,7.543
12/10/2012,54.18,4.029,142.9376167,7.543
19-10-2012,55.28,4,142.8633629,7.543
26-10-2012,57.58,3.917,142.7624113,7.543
5/2/2010,15.25,2.788,131.5279032,5.892
12/2/2010,18.75,2.771,131.5866129,5.892
19-02-2010,26.7,2.747,131.637,5.892
26-02-2010,32.68,2.753,131.686,5.892
5/3/2010,33.15,2.766,131.735,5.892
12/3/2010,36.07,2.805,131.784,5.892
19-03-2010,43.01,2.834,131.8242903,5.892
26-03-2010,38.59,2.831,131.863129,5.892
2/4/2010,40.5,2.826,131.9019677,5.435
9/4/2010,56.82,2.849,131.9408065,5.435
16-04-2010,44.25,2.885,131.9809,5.435
23-04-2010,46.4,2.895,132.0226667,5.435
30-04-2010,45.47,2.935,132.0644333,5.435
7/5/2010,61.04,2.981,132.1062,5.435
14-05-2010,45.33,2.983,132.152129,5.435
21-05-2010,57.94,2.961,132.2230323,5.435
28-05-2010,69.26,2.906,132.2939355,5.435
4/6/2010,64.94,2.857,132.3648387,5.435
11/6/2010,58.35,2.83,132.4357419,5.435
18-06-2010,60.29,2.805,132.4733333,5.435
25-06-2010,69.83,2.81,132.4976,5.435
2/7/2010,64.76,2.815,132.5218667,5.326
9/7/2010,77.16,2.806,132.5461333,5.326
16-07-2010,73.94,2.796,132.5667742,5.326
23-07-2010,70.2,2.784,132.5825806,5.326
30-07-2010,69.71,2.792,132.5983871,5.326
6/8/2010,70.03,2.792,132.6141935,5.326
13-08-2010,67.43,2.81,132.63,5.326
20-08-2010,68.65,2.796,132.6616129,5.326
27-08-2010,63.25,2.77,132.6932258,5.326
3/9/2010,72.91,2.735,132.7248387,5.326
10/9/2010,63.21,2.717,132.7564516,5.326
17-09-2010,55.3,2.716,132.7670667,5.326
24-09-2010,57.75,2.718,132.7619333,5.326
1/10/2010,62.07,2.717,132.7568,5.287
8/10/2010,50.75,2.776,132.7516667,5.287
15-10-2010,45.55,2.878,132.7633548,5.287
22-10-2010,43.19,2.919,132.8170968,5.287
29-10-2010,48.68,2.938,132.8708387,5.287
5/11/2010,36.6,2.938,132.9245806,5.287
12/11/2010,35.59,2.961,132.9783226,5.287
19-11-2010,41.66,3.03,132.9172,5.287
26-11-2010,34.95,3.07,132.8369333,5.287
3/12/2010,34.3,3.065,132.7566667,5.287
10/12/2010,20.12,3.132,132.6764,5.287
17-12-2010,23.05,3.139,132.6804516,5.287
24-12-2010,22.96,3.15,132.7477419,5.287
31-12-2010,19.05,3.177,132.8150323,5.287
7/1/2011,27.81,3.193,132.8823226,5.114
14-01-2011,18.2,3.215,132.9510645,5.114
21-01-2011,15.58,3.232,133.0285161,5.114
28-01-2011,10.91,3.243,133.1059677,5.114
4/2/2011,14.5,3.24,133.1834194,5.114
11/2/2011,21.52,3.255,133.260871,5.114
18-02-2011,26.6,3.263,133.3701429,5.114
25-02-2011,17,3.281,133.4921429,5.114
4/3/2011,20.67,3.437,133.6141429,5.114
11/3/2011,29.36,3.6,133.7361429,5.114
18-03-2011,37.28,3.634,133.8492258,5.114
25-03-2011,29.11,3.624,133.9587419,5.114
1/4/2011,29.44,3.638,134.0682581,4.781
8/4/2011,36.74,3.72,134.1777742,4.781
15-04-2011,45.51,3.823,134.2784667,4.781
22-04-2011,39.62,3.919,134.3571,4.781
29-04-2011,54.2,3.988,134.4357333,4.781
6/5/2011,50.07,4.078,134.5143667,4.781
13-05-2011,55.12,4.095,134.593,4.781
20-05-2011,56.67,4.101,134.6803871,4.781
27-05-2011,63.27,4.034,134.7677742,4.781
3/6/2011,67.21,3.973,134.8551613,4.781
10/6/2011,65.23,3.924,134.9425484,4.781
17-06-2011,61.06,3.873,135.0837333,4.781
24-06-2011,63.8,3.851,135.2652667,4.781
1/7/2011,65.65,3.815,135.4468,4.584
8/7/2011,69.92,3.784,135.6283333,4.584
15-07-2011,69.8,3.827,135.7837419,4.584
22-07-2011,76.74,3.882,135.8738387,4.584
29-07-2011,69.55,3.898,135.9639355,4.584
5/8/2011,69.53,3.903,136.0540323,4.584
12/8/2011,69.86,3.88,136.144129,4.584
19-08-2011,67.09,3.82,136.183129,4.584
26-08-2011,67.04,3.796,136.2136129,4.584
2/9/2011,65.33,3.784,136.2440968,4.584
9/9/2011,66.04,3.809,136.2745806,4.584
16-09-2011,60.52,3.809,136.3145,4.584
23-09-2011,57.14,3.758,136.367,4.584
30-09-2011,64.76,3.684,136.4195,4.584
7/10/2011,49,3.633,136.472,4.42
14-10-2011,56.79,3.583,136.5150968,4.42
21-10-2011,52.12,3.618,136.5017742,4.42
28-10-2011,42.57,3.604,136.4884516,4.42
4/11/2011,39.18,3.586,136.475129,4.42
11/11/2011,44.04,3.57,136.4618065,4.42
18-11-2011,45.48,3.571,136.4666667,4.42
25-11-2011,35.23,3.536,136.4788,4.42
2/12/2011,43.6,3.501,136.4909333,4.42
9/12/2011,36.4,3.47,136.5030667,4.42
16-12-2011,32.99,3.445,136.5335161,4.42
23-12-2011,27.8,3.413,136.5883871,4.42
30-12-2011,22.3,3.402,136.6432581,4.42
6/1/2012,24.29,3.439,136.698129,4.261
13-01-2012,28.49,3.523,136.753,4.261
20-01-2012,15.33,3.542,136.8564194,4.261
27-01-2012,25.71,3.568,136.9598387,4.261
3/2/2012,29.71,3.633,137.0632581,4.261
10/2/2012,26.6,3.655,137.1666774,4.261
17-02-2012,27.01,3.703,137.2583103,4.261
24-02-2012,31.12,3.751,137.3411034,4.261
2/3/2012,25.91,3.827,137.4238966,4.261
9/3/2012,33.11,3.876,137.5066897,4.261
16-03-2012,41.19,3.867,137.5843871,4.261
23-03-2012,57.82,3.889,137.6552903,4.261
30-03-2012,36.71,3.921,137.7261935,4.261
6/4/2012,37.43,3.957,137.7970968,4.125
13-04-2012,41.81,4.025,137.868,4.125
20-04-2012,56.55,4.046,137.9230667,4.125
27-04-2012,44.62,4.023,137.9781333,4.125
4/5/2012,45.88,3.991,138.0332,4.125
11/5/2012,52.9,3.947,138.0882667,4.125
18-05-2012,58.42,3.899,138.1065806,4.125
25-05-2012,66.43,3.85,138.1101935,4.125
1/6/2012,66.22,3.798,138.1138065,4.125
8/6/2012,56.82,3.746,138.1174194,4.125
15-06-2012,64.73,3.683,138.1295333,4.125
22-06-2012,71.82,3.629,138.1629,4.125
29-06-2012,64.23,3.577,138.1962667,4.125
6/7/2012,70.86,3.538,138.2296333,4.156
13-07-2012,69.19,3.561,138.263,4.156
20-07-2012,71.13,3.61,138.2331935,4.156
27-07-2012,69.31,3.701,138.2033871,4.156
3/8/2012,71.51,3.698,138.1735806,4.156
10/8/2012,71.12,3.772,138.1437742,4.156
17-08-2012,69.97,3.84,138.1857097,4.156
24-08-2012,64.63,3.874,138.2814516,4.156
31-08-2012,68.34,3.884,138.3771935,4.156
7/9/2012,66.74,3.921,138.4729355,4.156
14-09-2012,61.37,3.988,138.5673,4.156
21-09-2012,56.8,4.056,138.6534,4.156
28-09-2012,53.71,4.018,138.7395,4.156
5/10/2012,56.65,4.027,138.8256,4.145
12/10/2012,48.1,4.029,138.9117,4.145
19-10-2012,47.89,4,138.8336129,4.145
26-10-2012,50.56,3.917,138.7281613,4.145
5/2/2010,22.43,2.954,131.5279032,8.326
12/2/2010,25.94,2.94,131.5866129,8.326
19-02-2010,31.05,2.909,131.637,8.326
26-02-2010,33.98,2.91,131.686,8.326
5/3/2010,36.73,2.919,131.735,8.326
12/3/2010,42.31,2.938,131.784,8.326
19-03-2010,46.09,2.96,131.8242903,8.326
26-03-2010,48.87,2.963,131.863129,8.326
2/4/2010,45.22,2.957,131.9019677,8.211
9/4/2010,62.06,2.992,131.9408065,8.211
16-04-2010,51.08,3.01,131.9809,8.211
23-04-2010,51.07,3.021,132.0226667,8.211
30-04-2010,51.48,3.042,132.0644333,8.211
7/5/2010,66.65,3.095,132.1062,8.211
14-05-2010,51.31,3.112,132.152129,8.211
21-05-2010,60.44,3.096,132.2230323,8.211
28-05-2010,69.59,3.046,132.2939355,8.211
4/6/2010,71.99,3.006,132.3648387,8.211
11/6/2010,64.84,2.972,132.4357419,8.211
18-06-2010,67.17,2.942,132.4733333,8.211
25-06-2010,74.9,2.958,132.4976,8.211
2/7/2010,71.12,2.958,132.5218667,8.117
9/7/2010,79.05,2.94,132.5461333,8.117
16-07-2010,76.56,2.933,132.5667742,8.117
23-07-2010,75.27,2.924,132.5825806,8.117
30-07-2010,75.91,2.932,132.5983871,8.117
6/8/2010,74.54,2.942,132.6141935,8.117
13-08-2010,74.17,2.923,132.63,8.117
20-08-2010,72.17,2.913,132.6616129,8.117
27-08-2010,67,2.885,132.6932258,8.117
3/9/2010,73.52,2.86,132.7248387,8.117
10/9/2010,67.11,2.837,132.7564516,8.117
17-09-2010,60.31,2.846,132.7670667,8.117
24-09-2010,64.3,2.837,132.7619333,8.117
1/10/2010,66.88,2.84,132.7568,8.275
8/10/2010,54.82,2.903,132.7516667,8.275
15-10-2010,52.83,2.999,132.7633548,8.275
22-10-2010,48.69,3.049,132.8170968,8.275
29-10-2010,57.29,3.055,132.8708387,8.275
5/11/2010,42.2,3.049,132.9245806,8.275
12/11/2010,41.76,3.065,132.9783226,8.275
19-11-2010,45.63,3.138,132.9172,8.275
26-11-2010,41.92,3.186,132.8369333,8.275
3/12/2010,37.08,3.2,132.7566667,8.275
10/12/2010,27.11,3.255,132.6764,8.275
17-12-2010,27.99,3.301,132.6804516,8.275
24-12-2010,27.74,3.309,132.7477419,8.275
31-12-2010,25.9,3.336,132.8150323,8.275
7/1/2011,30.72,3.351,132.8823226,8.252
14-01-2011,22.41,3.367,132.9510645,8.252
21-01-2011,23.69,3.391,133.0285161,8.252
28-01-2011,17.91,3.402,133.1059677,8.252
4/2/2011,23.83,3.4,133.1834194,8.252
11/2/2011,26.51,3.416,133.260871,8.252
18-02-2011,34.04,3.42,133.3701429,8.252
25-02-2011,26.09,3.452,133.4921429,8.252
4/3/2011,31.36,3.605,133.6141429,8.252
11/3/2011,39.51,3.752,133.7361429,8.252
18-03-2011,43.39,3.796,133.8492258,8.252
25-03-2011,36.88,3.789,133.9587419,8.252
1/4/2011,35.73,3.811,134.0682581,8.212
8/4/2011,44.7,3.895,134.1777742,8.212
15-04-2011,52.36,3.981,134.2784667,8.212
22-04-2011,46,4.061,134.3571,8.212
29-04-2011,60.48,4.117,134.4357333,8.212
6/5/2011,55.75,4.192,134.5143667,8.212
13-05-2011,58.49,4.211,134.593,8.212
20-05-2011,59.84,4.202,134.6803871,8.212
27-05-2011,65.74,4.134,134.7677742,8.212
3/6/2011,73.12,4.069,134.8551613,8.212
10/6/2011,70.02,4.025,134.9425484,8.212
17-06-2011,64.34,3.989,135.0837333,8.212
24-06-2011,68.88,3.964,135.2652667,8.212
1/7/2011,70.27,3.916,135.4468,8.358
8/7/2011,72.56,3.886,135.6283333,8.358
15-07-2011,74.43,3.915,135.7837419,8.358
22-07-2011,79.29,3.972,135.8738387,8.358
29-07-2011,74.84,4.004,135.9639355,8.358
5/8/2011,74.64,4.02,136.0540323,8.358
12/8/2011,72.52,3.995,136.144129,8.358
19-08-2011,69.93,3.942,136.183129,8.358
26-08-2011,69.94,3.906,136.2136129,8.358
2/9/2011,68.14,3.879,136.2440968,8.358
9/9/2011,68.32,3.93,136.2745806,8.358
16-09-2011,65.56,3.937,136.3145,8.358
23-09-2011,60.61,3.899,136.367,8.358
30-09-2011,68,3.858,136.4195,8.358
7/10/2011,53.87,3.775,136.472,8.454
14-10-2011,60.21,3.744,136.5150968,8.454
21-10-2011,56.6,3.757,136.5017742,8.454
28-10-2011,48,3.757,136.4884516,8.454
4/11/2011,39.87,3.738,136.475129,8.454
11/11/2011,46.78,3.719,136.4618065,8.454
18-11-2011,48.17,3.717,136.4666667,8.454
25-11-2011,41.83,3.689,136.4788,8.454
2/12/2011,47.21,3.666,136.4909333,8.454
9/12/2011,42.3,3.627,136.5030667,8.454
16-12-2011,36,3.611,136.5335161,8.454
23-12-2011,36.93,3.587,136.5883871,8.454
30-12-2011,33.45,3.566,136.6432581,8.454
6/1/2012,32.86,3.585,136.698129,8.659
13-01-2012,36.5,3.666,136.753,8.659
20-01-2012,25.73,3.705,136.8564194,8.659
27-01-2012,31.92,3.737,136.9598387,8.659
3/2/2012,38.61,3.796,137.0632581,8.659
10/2/2012,33.82,3.826,137.1666774,8.659
17-02-2012,33.92,3.874,137.2583103,8.659
24-02-2012,37.35,3.917,137.3411034,8.659
2/3/2012,35.36,3.983,137.4238966,8.659
9/3/2012,41.5,4.021,137.5066897,8.659
16-03-2012,48.68,4.021,137.5843871,8.659
23-03-2012,59.51,4.054,137.6552903,8.659
30-03-2012,47.28,4.098,137.7261935,8.659
6/4/2012,45.25,4.143,137.7970968,8.983
13-04-2012,48.65,4.187,137.868,8.983
20-04-2012,61.05,4.17,137.9230667,8.983
27-04-2012,49.26,4.163,137.9781333,8.983
4/5/2012,52.14,4.124,138.0332,8.983
11/5/2012,58.7,4.055,138.0882667,8.983
18-05-2012,63.1,4.029,138.1065806,8.983
25-05-2012,65.79,3.979,138.1101935,8.983
1/6/2012,71.79,3.915,138.1138065,8.983
8/6/2012,59.93,3.871,138.1174194,8.983
15-06-2012,68.28,3.786,138.1295333,8.983
22-06-2012,72.29,3.722,138.1629,8.983
29-06-2012,70.4,3.667,138.1962667,8.983
6/7/2012,77.18,3.646,138.2296333,8.953
13-07-2012,75.36,3.689,138.263,8.953
20-07-2012,76.42,3.732,138.2331935,8.953
27-07-2012,73.62,3.82,138.2033871,8.953
3/8/2012,73.26,3.819,138.1735806,8.953
10/8/2012,75.53,3.863,138.1437742,8.953
17-08-2012,72.87,3.963,138.1857097,8.953
24-08-2012,68.13,3.997,138.2814516,8.953
31-08-2012,71.18,4.026,138.3771935,8.953
7/9/2012,72.81,4.076,138.4729355,8.953
14-09-2012,64.28,4.088,138.5673,8.953
21-09-2012,61.25,4.203,138.6534,8.953
28-09-2012,58.86,4.158,138.7395,8.953
5/10/2012,60.35,4.151,138.8256,8.693
12/10/2012,51.64,4.186,138.9117,8.693
19-10-2012,52.59,4.153,138.8336129,8.693
26-10-2012,55.16,4.071,138.7281613,8.693
5/2/2010,21.1,2.784,204.2471935,8.187
12/2/2010,19.64,2.773,204.3857472,8.187
19-02-2010,24.16,2.745,204.4321004,8.187
26-02-2010,29.16,2.754,204.4630869,8.187
5/3/2010,29.45,2.777,204.4940734,8.187
12/3/2010,40.05,2.818,204.5250598,8.187
19-03-2010,45,2.844,204.3782258,8.187
26-03-2010,45.84,2.854,204.201755,8.187
2/4/2010,47.2,2.85,204.0252842,7.856
9/4/2010,61.36,2.869,203.8488134,7.856
16-04-2010,52.16,2.899,203.7307486,7.856
23-04-2010,46.12,2.902,203.6905586,7.856
30-04-2010,50.97,2.921,203.6503685,7.856
7/5/2010,63.67,2.966,203.6101784,7.856
14-05-2010,50.27,2.982,203.6133915,7.856
21-05-2010,57.17,2.958,203.8770235,7.856
28-05-2010,69.31,2.899,204.1406556,7.856
4/6/2010,69.22,2.847,204.4042877,7.856
11/6/2010,63.68,2.809,204.6679198,7.856
18-06-2010,69.56,2.78,204.670036,7.856
25-06-2010,72.17,2.808,204.5675459,7.856
2/7/2010,66.42,2.815,204.4650559,7.527
9/7/2010,75.24,2.793,204.3625658,7.527
16-07-2010,73.43,2.783,204.3571656,7.527
23-07-2010,75.37,2.771,204.4812188,7.527
30-07-2010,71.99,2.781,204.605272,7.527
6/8/2010,71.79,2.784,204.7293252,7.527
13-08-2010,72.73,2.805,204.8533784,7.527
20-08-2010,71.81,2.779,204.8217044,7.527
27-08-2010,67.15,2.755,204.7900305,7.527
3/9/2010,71.17,2.715,204.7583566,7.527
10/9/2010,61.14,2.699,204.7266827,7.527
17-09-2010,60.13,2.706,204.7513279,7.527
24-09-2010,65.06,2.713,204.8182126,7.527
1/10/2010,57.56,2.707,204.8850973,7.484
8/10/2010,48.46,2.764,204.951982,7.484
15-10-2010,54.09,2.868,205.0137637,7.484
22-10-2010,46.73,2.917,205.0627881,7.484
29-10-2010,55.72,2.921,205.1118126,7.484
5/11/2010,38.8,2.917,205.160837,7.484
12/11/2010,40.68,2.931,205.2098614,7.484
19-11-2010,42.72,3,205.0992811,7.484
26-11-2010,43.43,3.039,204.9621,7.484
3/12/2010,32.41,3.046,204.8249189,7.484
10/12/2010,22.65,3.109,204.6877378,7.484
17-12-2010,21.6,3.14,204.6321194,7.484
24-12-2010,22.94,3.141,204.6376731,7.484
31-12-2010,25.89,3.179,204.6432267,7.484
7/1/2011,29,3.193,204.6487803,7.343
14-01-2011,18.3,3.205,204.7026042,7.343
21-01-2011,23.21,3.229,205.0460497,7.343
28-01-2011,18.92,3.237,205.3894952,7.343
4/2/2011,23.94,3.231,205.7329407,7.343
11/2/2011,21.18,3.239,206.0763862,7.343
18-02-2011,38.42,3.245,206.3694701,7.343
25-02-2011,28.36,3.274,206.6424093,7.343
4/3/2011,31.59,3.433,206.9153485,7.343
11/3/2011,36.73,3.582,207.1882876,7.343
18-03-2011,40.94,3.631,207.4283845,7.343
25-03-2011,38.51,3.625,207.6553444,7.343
1/4/2011,28.5,3.638,207.8823043,7.287
8/4/2011,42.11,3.72,208.1092642,7.287
15-04-2011,51.43,3.821,208.3172811,7.287
22-04-2011,45.87,3.892,208.4779405,7.287
29-04-2011,58.43,3.962,208.6386,7.287
6/5/2011,49.5,4.046,208.7992595,7.287
13-05-2011,60.1,4.066,208.9599189,7.287
20-05-2011,56.56,4.062,208.7583165,7.287
27-05-2011,67.18,3.985,208.556714,7.287
3/6/2011,70.69,3.922,208.3551116,7.287
10/6/2011,71.45,3.881,208.1535092,7.287
17-06-2011,63.58,3.842,208.1265604,7.287
24-06-2011,70.71,3.804,208.2306018,7.287
1/7/2011,66.61,3.748,208.3346432,7.274
8/7/2011,71.64,3.711,208.4386847,7.274
15-07-2011,72.67,3.76,208.5309337,7.274
22-07-2011,78.1,3.811,208.5937018,7.274
29-07-2011,74.72,3.829,208.6564699,7.274
5/8/2011,74,3.842,208.719238,7.274
12/8/2011,70.93,3.812,208.7820061,7.274
19-08-2011,68.09,3.747,208.8424359,7.274
26-08-2011,66.8,3.704,208.902476,7.274
2/9/2011,67.2,3.703,208.9625161,7.274
9/9/2011,67.51,3.738,209.0225562,7.274
16-09-2011,62.05,3.742,209.1893892,7.274
23-09-2011,60.28,3.711,209.4986126,7.274
30-09-2011,60.7,3.645,209.807836,7.274
7/10/2011,50.82,3.583,210.1170595,7.082
14-10-2011,58.95,3.541,210.4027602,7.082
21-10-2011,50.22,3.57,210.5473252,7.082
28-10-2011,46.28,3.569,210.6918901,7.082
4/11/2011,40.88,3.551,210.8364551,7.082
11/11/2011,44.81,3.53,210.9810201,7.082
18-11-2011,46.41,3.53,211.1847207,7.082
25-11-2011,43.49,3.492,211.4120757,7.082
2/12/2011,42.85,3.452,211.6394306,7.082
9/12/2011,38.69,3.415,211.8667856,7.082
16-12-2011,33.09,3.413,212.0685039,7.082
23-12-2011,36.56,3.389,212.2360401,7.082
30-12-2011,32.42,3.389,212.4035763,7.082
6/1/2012,30.23,3.422,212.5711125,6.961
13-01-2012,34.6,3.513,212.7386486,6.961
20-01-2012,23.87,3.533,212.8336399,6.961
27-01-2012,32.24,3.567,212.9286312,6.961
3/2/2012,34.98,3.617,213.0236225,6.961
10/2/2012,32.47,3.64,213.1186138,6.961
17-02-2012,32.23,3.695,213.2732106,6.961
24-02-2012,35.51,3.739,213.4725116,6.961
2/3/2012,36.01,3.816,213.6718127,6.961
9/3/2012,37.44,3.848,213.8711137,6.961
16-03-2012,50.64,3.862,214.0167132,6.961
23-03-2012,62.7,3.9,214.0907105,6.961
30-03-2012,47.92,3.953,214.1647079,6.961
6/4/2012,44.73,3.996,214.2387053,7.139
13-04-2012,42.46,4.044,214.3127027,7.139
20-04-2012,57.1,4.027,214.3675045,7.139
27-04-2012,44.2,4.004,214.4223063,7.139
4/5/2012,58.76,3.951,214.4771081,7.139
11/5/2012,59.21,3.889,214.5319099,7.139
18-05-2012,58.21,3.848,214.5485571,7.139
25-05-2012,67.69,3.798,214.5499425,7.139
1/6/2012,69.54,3.742,214.5513278,7.139
8/6/2012,58.48,3.689,214.5527132,7.139
15-06-2012,68.34,3.62,214.5653243,7.139
22-06-2012,73.52,3.564,214.606,7.139
29-06-2012,69.84,3.506,214.6466757,7.139
6/7/2012,75.52,3.475,214.6873514,7.28
